,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
6023,06,1960,Montana,54.0,54.3,-109.645148622,47.0335364218
6024,06,1960,Nebraska,62.2,63.3,-99.8108090713,41.5271489603
6025,06,1960,Nevada,61.4,59.4,-116.65522549,39.3562373462
6026,06,1960,New Hampshire,59.0,57.0,-71.5775941473,43.6856317461
6027,06,1960,New Jersey,64.1,64.2,-74.6607541123,40.1844273633
6028,06,1960,New Mexico,65.3,64.7,-106.108388616,34.4213707591
6029,06,1960,New York,59.9,59.0,-75.5031182762,42.9403901101
6030,06,1960,North Carolina,69.5,70.0,-79.3723797543,35.5415341226
6031,06,1960,North Dakota,57.8,58.4,-100.469321077,47.446338517
6032,06,1960,Ohio,62.8,64.5,-82.7900611953,40.291452206
6033,06,1960,Oklahoma,71.9,72.4,-97.5082927121,35.5834856477
6034,06,1960,Oregon,53.6,53.8,-120.555413394,43.9366481606
6035,06,1960,Pennsylvania,60.7,61.8,-77.7995595623,40.8738378455
6036,06,1960,Rhode Island,61.4,60.3,-71.5536120535,41.6760813901
6037,06,1960,South Carolina,73.0,73.6,-80.8961396866,33.9079742468
6038,06,1960,South Dakota,59.9,60.9,-100.230507516,44.4361607025
6039,06,1960,Tennessee,68.2,70.0,-86.3433803654,35.8429870949
6040,06,1960,Texas,76.4,76.1,-99.3506971451,31.4844643819
6041,06,1960,Utah,60.9,59.3,-111.678216374,39.3237947509
6042,06,1960,Vermont,59.2,56.7,-72.6626493581,44.0751958252
6043,06,1960,Virginia,65.9,67.0,-78.8122544727,37.5150238913
6044,06,1960,Washington,53.6,54.8,-120.446866425,47.3809688818
6045,06,1960,West Virginia,62.8,64.3,-80.6137119661,38.6425987436
6046,06,1960,Wisconsin,57.4,59.4,-90.0116942643,44.6380301915
6047,06,1960,Wyoming,54.4,53.0,-107.551454075,42.999642032
6048,07,1960,Alabama,79.2,78.7,-86.8283719359,32.7898321918
6049,07,1960,Arizona,79.6,77.1,-111.664418336,34.2931098705
6050,07,1960,Arkansas,77.4,78.4,-92.4392676639,34.8997453322
6051,07,1960,California,75.1,71.4,-119.610698951,37.2460706736
6052,07,1960,Colorado,64.6,64.2,-105.547824721,38.9985518194
6053,07,1960,Connecticut,67.2,68.0,-72.7257060428,41.6202863352
6054,07,1960,Delaware,72.2,73.1,-75.4004040929,38.8870164548
6055,07,1960,Florida,80.1,80.3,-81.7974638723,28.6284392647
6056,07,1960,Georgia,78.4,78.6,-83.4463418309,32.6492290722
6057,07,1960,Idaho,63.9,60.9,-114.659382348,44.0890895052
6058,07,1960,Illinois,71.4,73.5,-89.1983967614,40.0650409125
6059,07,1960,Indiana,70.2,72.4,-86.2756397346,39.9081412284
6060,07,1960,Iowa,69.3,71.5,-93.5000649605,42.0746268788
6061,07,1960,Kansas,74.4,76.2,-98.3802131736,38.4847081514
6062,07,1960,Kentucky,72.8,74.4,-85.2904560935,37.5266674638
6063,07,1960,Louisiana,82.0,80.8,-92.5856620163,31.0584069584
6064,07,1960,Maine,62.6,62.5,-69.2266474552,45.3714334913
6065,07,1960,Maryland,71.6,72.9,-76.7724546076,39.0369222963
6066,07,1960,Massachusetts,66.4,67.0,-71.7986394244,42.2533023991
6067,07,1960,Michigan,63.6,65.6,-85.4371669561,44.3506813109
6068,07,1960,Minnesota,65.2,66.2,-94.3090126515,46.3163329315
6069,07,1960,Mississippi,80.4,79.5,-89.6652136847,32.750866634
6070,07,1960,Missouri,73.4,75.3,-92.4774101578,38.3676131565
6071,07,1960,Montana,64.1,62.0,-109.645148622,47.0335364218
6072,07,1960,Nebraska,70.1,71.4,-99.8108090713,41.5271489603
6073,07,1960,Nevada,71.3,68.0,-116.65522549,39.3562373462
6074,07,1960,New Hampshire,63.2,64.0,-71.5775941473,43.6856317461
6075,07,1960,New Jersey,70.2,71.0,-74.6607541123,40.1844273633
6076,07,1960,New Mexico,71.2,70.9,-106.108388616,34.4213707591
6077,07,1960,New York,64.4,65.8,-75.5031182762,42.9403901101
6078,07,1960,North Carolina,74.6,75.2,-79.3723797543,35.5415341226
6079,07,1960,North Dakota,66.4,65.9,-100.469321077,47.446338517
6080,07,1960,Ohio,68.9,70.9,-82.7900611953,40.291452206
6081,07,1960,Oklahoma,78.3,79.3,-97.5082927121,35.5834856477
6082,07,1960,Oregon,63.6,60.9,-120.555413394,43.9366481606
6083,07,1960,Pennsylvania,66.4,68.2,-77.7995595623,40.8738378455
6084,07,1960,Rhode Island,67.3,67.5,-71.5536120535,41.6760813901
6085,07,1960,South Carolina,78.1,78.4,-80.8961396866,33.9079742468
6086,07,1960,South Dakota,69.2,69.2,-100.230507516,44.4361607025
6087,07,1960,Tennessee,74.7,75.5,-86.3433803654,35.8429870949
6088,07,1960,Texas,81.4,80.9,-99.3506971451,31.4844643819
6089,07,1960,Utah,70.3,67.8,-111.678216374,39.3237947509
6090,07,1960,Vermont,62.4,63.5,-72.6626493581,44.0751958252
6091,07,1960,Virginia,72.0,72.8,-78.8122544727,37.5150238913
6092,07,1960,Washington,62.7,60.9,-120.446866425,47.3809688818
6093,07,1960,West Virginia,68.6,69.9,-80.6137119661,38.6425987436
6094,07,1960,Wisconsin,64.2,66.5,-90.0116942643,44.6380301915
6095,07,1960,Wyoming,63.4,61.5,-107.551454075,42.999642032
6096,08,1960,Alabama,80.1,79.6,-86.8283719359,32.7898321918
6097,08,1960,Arizona,80.2,78.7,-111.664418336,34.2931098705
6098,08,1960,Arkansas,79.2,79.8,-92.4392676639,34.8997453322
6099,08,1960,California,75.6,74.3,-119.610698951,37.2460706736
6100,08,1960,Colorado,66.4,66.1,-105.547824721,38.9985518194
6101,08,1960,Connecticut,68.8,69.7,-72.7257060428,41.6202863352
6102,08,1960,Delaware,74.4,74.7,-75.4004040929,38.8870164548
6103,08,1960,Florida,81.2,81.0,-81.7974638723,28.6284392647
6104,08,1960,Georgia,79.5,79.4,-83.4463418309,32.6492290722
6105,08,1960,Idaho,65.0,64.3,-114.659382348,44.0890895052
6106,08,1960,Illinois,73.8,74.4,-89.1983967614,40.0650409125
6107,08,1960,Indiana,72.7,73.4,-86.2756397346,39.9081412284
6108,08,1960,Iowa,72.1,72.6,-93.5000649605,42.0746268788
6109,08,1960,Kansas,76.8,78.0,-98.3802131736,38.4847081514
6110,08,1960,Kentucky,75.2,75.5,-85.2904560935,37.5266674638
6111,08,1960,Louisiana,82.0,81.7,-92.5856620163,31.0584069584
6112,08,1960,Maine,64.0,64.2,-69.2266474552,45.3714334913
6113,08,1960,Maryland,74.0,74.2,-76.7724546076,39.0369222963
6114,08,1960,Massachusetts,67.8,68.6,-71.7986394244,42.2533023991
6115,08,1960,Michigan,66.3,67.0,-85.4371669561,44.3506813109
6116,08,1960,Minnesota,68.7,67.5,-94.3090126515,46.3163329315
6117,08,1960,Mississippi,81.2,80.6,-89.6652136847,32.750866634
6118,08,1960,Missouri,75.8,76.8,-92.4774101578,38.3676131565
6119,08,1960,Montana,66.2,64.9,-109.645148622,47.0335364218
6120,08,1960,Nebraska,73.1,73.4,-99.8108090713,41.5271489603
6121,08,1960,Nevada,72.0,71.1,-116.65522549,39.3562373462
6122,08,1960,New Hampshire,64.4,65.2,-71.5775941473,43.6856317461
6123,08,1960,New Jersey,72.0,72.5,-74.6607541123,40.1844273633
6124,08,1960,New Mexico,71.6,71.7,-106.108388616,34.4213707591
6125,08,1960,New York,65.9,67.2,-75.5031182762,42.9403901101
6126,08,1960,North Carolina,76.1,76.3,-79.3723797543,35.5415341226
6127,08,1960,North Dakota,69.9,67.9,-100.469321077,47.446338517
6128,08,1960,Ohio,71.2,71.9,-82.7900611953,40.291452206
6129,08,1960,Oklahoma,79.4,81.2,-97.5082927121,35.5834856477
6130,08,1960,Oregon,64.9,64.3,-120.555413394,43.9366481606
6131,08,1960,Pennsylvania,68.6,69.4,-77.7995595623,40.8738378455
6132,08,1960,Rhode Island,68.9,69.5,-71.5536120535,41.6760813901
6133,08,1960,South Carolina,79.3,79.3,-80.8961396866,33.9079742468
6134,08,1960,South Dakota,72.8,71.6,-100.230507516,44.4361607025
6135,08,1960,Tennessee,76.6,76.6,-86.3433803654,35.8429870949
6136,08,1960,Texas,81.4,82.0,-99.3506971451,31.4844643819
6137,08,1960,Utah,71.6,70.4,-111.678216374,39.3237947509
6138,08,1960,Vermont,63.2,64.6,-72.6626493581,44.0751958252
6139,08,1960,Virginia,74.1,73.9,-78.8122544727,37.5150238913
6140,08,1960,Washington,64.3,63.8,-120.446866425,47.3809688818
6141,08,1960,West Virginia,71.0,71.1,-80.6137119661,38.6425987436
6142,08,1960,Wisconsin,67.4,67.6,-90.0116942643,44.6380301915
6143,08,1960,Wyoming,65.0,64.3,-107.551454075,42.999642032
6144,09,1960,Alabama,76.8,76.9,-86.8283719359,32.7898321918
6145,09,1960,Arizona,76.8,75.0,-111.664418336,34.2931098705
6146,09,1960,Arkansas,76.9,76.1,-92.4392676639,34.8997453322
6147,09,1960,California,72.4,71.2,-119.610698951,37.2460706736
6148,09,1960,Colorado,62.8,61.3,-105.547824721,38.9985518194
6149,09,1960,Connecticut,65.0,65.0,-72.7257060428,41.6202863352
6150,09,1960,Delaware,71.6,70.6,-75.4004040929,38.8870164548
6151,09,1960,Florida,80.0,80.0,-81.7974638723,28.6284392647
6152,09,1960,Georgia,76.9,76.8,-83.4463418309,32.6492290722
6153,09,1960,Idaho,59.0,59.1,-114.659382348,44.0890895052
6154,09,1960,Illinois,72.2,69.8,-89.1983967614,40.0650409125
6155,09,1960,Indiana,71.4,69.0,-86.2756397346,39.9081412284
6156,09,1960,Iowa,68.4,67.2,-93.5000649605,42.0746268788
6157,09,1960,Kansas,73.8,72.9,-98.3802131736,38.4847081514
6158,09,1960,Kentucky,73.1,71.7,-85.2904560935,37.5266674638
6159,09,1960,Louisiana,78.8,79.3,-92.5856620163,31.0584069584
6160,09,1960,Maine,59.8,59.0,-69.2266474552,45.3714334913
6161,09,1960,Maryland,71.3,70.1,-76.7724546076,39.0369222963
6162,09,1960,Massachusetts,63.8,63.9,-71.7986394244,42.2533023991
6163,09,1960,Michigan,63.6,62.1,-85.4371669561,44.3506813109
6164,09,1960,Minnesota,63.4,61.5,-94.3090126515,46.3163329315
6165,09,1960,Mississippi,77.6,77.7,-89.6652136847,32.750866634
6166,09,1960,Missouri,74.0,72.1,-92.4774101578,38.3676131565
6167,09,1960,Montana,59.0,58.9,-109.645148622,47.0335364218
6168,09,1960,Nebraska,68.6,67.6,-99.8108090713,41.5271489603
6169,09,1960,Nevada,67.3,65.9,-116.65522549,39.3562373462
6170,09,1960,New Hampshire,60.8,60.4,-71.5775941473,43.6856317461
6171,09,1960,New Jersey,68.8,68.3,-74.6607541123,40.1844273633
6172,09,1960,New Mexico,68.9,67.7,-106.108388616,34.4213707591
6173,09,1960,New York,63.2,62.4,-75.5031182762,42.9403901101
6174,09,1960,North Carolina,73.4,72.9,-79.3723797543,35.5415341226
6175,09,1960,North Dakota,63.6,61.6,-100.469321077,47.446338517
6176,09,1960,Ohio,69.6,67.7,-82.7900611953,40.291452206
6177,09,1960,Oklahoma,77.0,76.9,-97.5082927121,35.5834856477
6178,09,1960,Oregon,60.4,60.7,-120.555413394,43.9366481606
6179,09,1960,Pennsylvania,66.5,65.0,-77.7995595623,40.8738378455
6180,09,1960,Rhode Island,64.9,65.2,-71.5536120535,41.6760813901
6181,09,1960,South Carolina,76.6,76.2,-80.8961396866,33.9079742468
6182,09,1960,South Dakota,66.4,65.3,-100.230507516,44.4361607025
6183,09,1960,Tennessee,74.0,73.1,-86.3433803654,35.8429870949
6184,09,1960,Texas,78.7,78.9,-99.3506971451,31.4844643819
6185,09,1960,Utah,66.8,65.0,-111.678216374,39.3237947509
6186,09,1960,Vermont,60.0,59.7,-72.6626493581,44.0751958252
6187,09,1960,Virginia,71.2,70.2,-78.8122544727,37.5150238913
6188,09,1960,Washington,59.0,60.2,-120.446866425,47.3809688818
6189,09,1960,West Virginia,69.0,67.3,-80.6137119661,38.6425987436
6190,09,1960,Wisconsin,63.8,62.2,-90.0116942643,44.6380301915
6191,09,1960,Wyoming,59.4,58.5,-107.551454075,42.999642032
6192,10,1960,Alabama,69.8,69.2,-86.8283719359,32.7898321918
6193,10,1960,Arizona,66.9,66.5,-111.664418336,34.2931098705
6194,10,1960,Arkansas,68.9,67.3,-92.4392676639,34.8997453322
6195,10,1960,California,65.0,64.0,-119.610698951,37.2460706736
6196,10,1960,Colorado,53.0,51.9,-105.547824721,38.9985518194
6197,10,1960,Connecticut,55.8,56.2,-72.7257060428,41.6202863352
6198,10,1960,Delaware,61.7,61.9,-75.4004040929,38.8870164548
6199,10,1960,Florida,76.6,75.6,-81.7974638723,28.6284392647
6200,10,1960,Georgia,70.4,69.4,-83.4463418309,32.6492290722
6201,10,1960,Idaho,50.6,49.5,-114.659382348,44.0890895052
6202,10,1960,Illinois,62.5,60.4,-89.1983967614,40.0650409125
6203,10,1960,Indiana,61.6,59.7,-86.2756397346,39.9081412284
6204,10,1960,Iowa,58.0,57.2,-93.5000649605,42.0746268788
6205,10,1960,Kansas,64.2,62.6,-98.3802131736,38.4847081514
6206,10,1960,Kentucky,64.1,62.8,-85.2904560935,37.5266674638
6207,10,1960,Louisiana,73.1,72.3,-92.5856620163,31.0584069584
6208,10,1960,Maine,49.2,49.6,-69.2266474552,45.3714334913
6209,10,1960,Maryland,61.4,61.4,-76.7724546076,39.0369222963
6210,10,1960,Massachusetts,54.5,55.2,-71.7986394244,42.2533023991
6211,10,1960,Michigan,54.1,53.0,-85.4371669561,44.3506813109
6212,10,1960,Minnesota,52.2,50.9,-94.3090126515,46.3163329315
6213,10,1960,Mississippi,70.4,69.7,-89.6652136847,32.750866634
6214,10,1960,Missouri,64.8,62.6,-92.4774101578,38.3676131565
6215,10,1960,Montana,50.2,48.6,-109.645148622,47.0335364218
6216,10,1960,Nebraska,58.4,56.9,-99.8108090713,41.5271489603
6217,10,1960,Nevada,57.7,56.2,-116.65522549,39.3562373462
6218,10,1960,New Hampshire,50.7,51.2,-71.5775941473,43.6856317461
6219,10,1960,New Jersey,59.3,59.5,-74.6607541123,40.1844273633
6220,10,1960,New Mexico,59.6,59.3,-106.108388616,34.4213707591
6221,10,1960,New York,53.8,53.5,-75.5031182762,42.9403901101
6222,10,1960,North Carolina,65.4,64.9,-79.3723797543,35.5415341226
6223,10,1960,North Dakota,52.2,50.1,-100.469321077,47.446338517
6224,10,1960,Ohio,59.9,58.7,-82.7900611953,40.291452206
6225,10,1960,Oklahoma,68.8,67.3,-97.5082927121,35.5834856477
6226,10,1960,Oregon,53.8,52.7,-120.555413394,43.9366481606
6227,10,1960,Pennsylvania,56.5,56.2,-77.7995595623,40.8738378455
6228,10,1960,Rhode Island,56.2,57.0,-71.5536120535,41.6760813901
6229,10,1960,South Carolina,69.5,68.5,-80.8961396866,33.9079742468
6230,10,1960,South Dakota,55.4,54.0,-100.230507516,44.4361607025
6231,10,1960,Tennessee,65.5,64.5,-86.3433803654,35.8429870949
6232,10,1960,Texas,72.1,70.9,-99.3506971451,31.4844643819
6233,10,1960,Utah,56.4,54.7,-111.678216374,39.3237947509
6234,10,1960,Vermont,50.2,50.6,-72.6626493581,44.0751958252
6235,10,1960,Virginia,62.1,61.6,-78.8122544727,37.5150238913
6236,10,1960,Washington,52.6,52.1,-120.446866425,47.3809688818
6237,10,1960,West Virginia,59.8,58.9,-80.6137119661,38.6425987436
6238,10,1960,Wisconsin,53.3,52.4,-90.0116942643,44.6380301915
6239,10,1960,Wyoming,49.6,48.0,-107.551454075,42.999642032
6240,11,1960,Alabama,59.2,58.6,-86.8283719359,32.7898321918
6241,11,1960,Arizona,55.0,55.1,-111.664418336,34.2931098705
6242,11,1960,Arkansas,56.9,55.8,-92.4392676639,34.8997453322
6243,11,1960,California,53.8,54.6,-119.610698951,37.2460706736
6244,11,1960,Colorado,40.8,39.9,-105.547824721,38.9985518194
6245,11,1960,Connecticut,46.6,45.6,-72.7257060428,41.6202863352
6246,11,1960,Delaware,51.2,51.1,-75.4004040929,38.8870164548
6247,11,1960,Florida,70.4,68.3,-81.7974638723,28.6284392647
6248,11,1960,Georgia,60.6,59.3,-83.4463418309,32.6492290722
6249,11,1960,Idaho,38.0,37.9,-114.659382348,44.0890895052
6250,11,1960,Illinois,48.5,47.7,-89.1983967614,40.0650409125
6251,11,1960,Indiana,48.2,47.5,-86.2756397346,39.9081412284
6252,11,1960,Iowa,44.8,43.5,-93.5000649605,42.0746268788
6253,11,1960,Kansas,50.8,49.3,-98.3802131736,38.4847081514
6254,11,1960,Kentucky,51.6,51.1,-85.2904560935,37.5266674638
6255,11,1960,Louisiana,63.9,62.4,-92.5856620163,31.0584069584
6256,11,1960,Maine,39.0,38.3,-69.2266474552,45.3714334913
6257,11,1960,Maryland,50.7,50.3,-76.7724546076,39.0369222963
6258,11,1960,Massachusetts,45.4,44.6,-71.7986394244,42.2533023991
6259,11,1960,Michigan,42.6,41.0,-85.4371669561,44.3506813109
6260,11,1960,Minnesota,38.4,36.5,-94.3090126515,46.3163329315
6261,11,1960,Mississippi,59.8,59.2,-89.6652136847,32.750866634
6262,11,1960,Missouri,51.6,50.3,-92.4774101578,38.3676131565
6263,11,1960,Montana,37.2,36.4,-109.645148622,47.0335364218
6264,11,1960,Nebraska,44.8,43.3,-99.8108090713,41.5271489603
6265,11,1960,Nevada,44.8,44.8,-116.65522549,39.3562373462
6266,11,1960,New Hampshire,40.6,40.0,-71.5775941473,43.6856317461
6267,11,1960,New Jersey,49.2,48.5,-74.6607541123,40.1844273633
6268,11,1960,New Mexico,48.4,48.1,-106.108388616,34.4213707591
6269,11,1960,New York,43.2,42.2,-75.5031182762,42.9403901101
6270,11,1960,North Carolina,55.2,54.5,-79.3723797543,35.5415341226
6271,11,1960,North Dakota,36.4,35.2,-100.469321077,47.446338517
6272,11,1960,Ohio,47.5,46.8,-82.7900611953,40.291452206
6273,11,1960,Oklahoma,56.8,55.0,-97.5082927121,35.5834856477
6274,11,1960,Oregon,43.0,42.9,-120.555413394,43.9366481606
6275,11,1960,Pennsylvania,45.2,44.9,-77.7995595623,40.8738378455
6276,11,1960,Rhode Island,47.6,46.7,-71.5536120535,41.6760813901
6277,11,1960,South Carolina,59.4,58.2,-80.8961396866,33.9079742468
6278,11,1960,South Dakota,41.3,39.8,-100.230507516,44.4361607025
6279,11,1960,Tennessee,53.4,53.1,-86.3433803654,35.8429870949
6280,11,1960,Texas,62.1,60.3,-99.3506971451,31.4844643819
6281,11,1960,Utah,43.3,42.4,-111.678216374,39.3237947509
6282,11,1960,Vermont,40.1,39.2,-72.6626493581,44.0751958252
6283,11,1960,Virginia,51.5,50.8,-78.8122544727,37.5150238913
6284,11,1960,Washington,42.3,41.9,-120.446866425,47.3809688818
6285,11,1960,West Virginia,48.1,47.7,-80.6137119661,38.6425987436
6286,11,1960,Wisconsin,40.6,39.2,-90.0116942643,44.6380301915
6287,11,1960,Wyoming,36.2,35.8,-107.551454075,42.999642032
6288,12,1960,Alabama,47.6,50.0,-86.8283719359,32.7898321918
6289,12,1960,Arizona,44.8,45.3,-111.664418336,34.2931098705
6290,12,1960,Arkansas,44.0,45.7,-92.4392676639,34.8997453322
6291,12,1960,California,45.6,46.3,-119.610698951,37.2460706736
6292,12,1960,Colorado,29.6,29.3,-105.547824721,38.9985518194
6293,12,1960,Connecticut,33.3,34.7,-72.7257060428,41.6202863352
6294,12,1960,Delaware,38.0,40.9,-75.4004040929,38.8870164548
6295,12,1960,Florida,60.4,61.5,-81.7974638723,28.6284392647
6296,12,1960,Georgia,48.6,50.7,-83.4463418309,32.6492290722
6297,12,1960,Idaho,27.7,27.8,-114.659382348,44.0890895052
6298,12,1960,Illinois,34.0,35.2,-89.1983967614,40.0650409125
6299,12,1960,Indiana,33.6,35.6,-86.2756397346,39.9081412284
6300,12,1960,Iowa,30.2,29.2,-93.5000649605,42.0746268788
6301,12,1960,Kansas,37.2,36.8,-98.3802131736,38.4847081514
6302,12,1960,Kentucky,37.5,40.8,-85.2904560935,37.5266674638
6303,12,1960,Louisiana,53.1,54.2,-92.5856620163,31.0584069584
6304,12,1960,Maine,26.2,25.4,-69.2266474552,45.3714334913
6305,12,1960,Maryland,37.1,40.1,-76.7724546076,39.0369222963
6306,12,1960,Massachusetts,32.4,33.6,-71.7986394244,42.2533023991
6307,12,1960,Michigan,28.6,29.0,-85.4371669561,44.3506813109
6308,12,1960,Minnesota,21.0,20.4,-94.3090126515,46.3163329315
6309,12,1960,Mississippi,48.2,50.3,-89.6652136847,32.750866634
6310,12,1960,Missouri,37.7,38.3,-92.4774101578,38.3676131565
6311,12,1960,Montana,25.9,25.1,-109.645148622,47.0335364218
6312,12,1960,Nebraska,31.6,30.6,-99.8108090713,41.5271489603
6313,12,1960,Nevada,35.6,35.1,-116.65522549,39.3562373462
6314,12,1960,New Hampshire,27.2,28.0,-71.5775941473,43.6856317461
6315,12,1960,New Jersey,35.8,38.1,-74.6607541123,40.1844273633
6316,12,1960,New Mexico,36.9,38.2,-106.108388616,34.4213707591
6317,12,1960,New York,29.6,30.5,-75.5031182762,42.9403901101
6318,12,1960,North Carolina,42.7,45.4,-79.3723797543,35.5415341226
6319,12,1960,North Dakota,20.2,19.6,-100.469321077,47.446338517
6320,12,1960,Ohio,32.9,35.6,-82.7900611953,40.291452206
6321,12,1960,Oklahoma,43.5,43.7,-97.5082927121,35.5834856477
6322,12,1960,Oregon,34.6,34.7,-120.555413394,43.9366481606
6323,12,1960,Pennsylvania,31.0,34.1,-77.7995595623,40.8738378455
6324,12,1960,Rhode Island,35.1,36.2,-71.5536120535,41.6760813901
6325,12,1960,South Carolina,46.9,49.4,-80.8961396866,33.9079742468
6326,12,1960,South Dakota,26.2,25.7,-100.230507516,44.4361607025
6327,12,1960,Tennessee,40.2,43.3,-86.3433803654,35.8429870949
6328,12,1960,Texas,49.5,50.8,-99.3506971451,31.4844643819
6329,12,1960,Utah,32.7,31.5,-111.678216374,39.3237947509
6330,12,1960,Vermont,26.6,26.8,-72.6626493581,44.0751958252
6331,12,1960,Virginia,38.4,41.1,-78.8122544727,37.5150238913
6332,12,1960,Washington,32.8,33.6,-120.446866425,47.3809688818
6333,12,1960,West Virginia,33.8,37.5,-80.6137119661,38.6425987436
6334,12,1960,Wisconsin,25.5,24.9,-90.0116942643,44.6380301915
6335,12,1960,Wyoming,24.6,24.8,-107.551454075,42.999642032
6336,01,1961,Alabama,40.5,45.8,-86.8283719359,32.7898321918
6337,01,1961,Arizona,40.8,41.1,-111.664418336,34.2931098705
6338,01,1961,Arkansas,36.8,40.5,-92.4392676639,34.8997453322
6339,01,1961,California,43.6,42.6,-119.610698951,37.2460706736
6340,01,1961,Colorado,24.3,24.5,-105.547824721,38.9985518194
6341,01,1961,Connecticut,21.6,27.3,-72.7257060428,41.6202863352
6342,01,1961,Delaware,28.2,34.8,-75.4004040929,38.8870164548
6343,01,1961,Florida,54.0,58.2,-81.7974638723,28.6284392647
6344,01,1961,Georgia,41.7,46.6,-83.4463418309,32.6492290722
6345,01,1961,Idaho,24.0,22.9,-114.659382348,44.0890895052
6346,01,1961,Illinois,25.0,27.5,-89.1983967614,40.0650409125
6347,01,1961,Indiana,24.2,28.4,-86.2756397346,39.9081412284
6348,01,1961,Iowa,20.4,20.3,-93.5000649605,42.0746268788
6349,01,1961,Kansas,30.4,30.1,-98.3802131736,38.4847081514
6350,01,1961,Kentucky,29.2,34.9,-85.2904560935,37.5266674638
6351,01,1961,Louisiana,45.5,50.2,-92.5856620163,31.0584069584
6352,01,1961,Maine,12.2,15.9,-69.2266474552,45.3714334913
6353,01,1961,Maryland,27.4,33.9,-76.7724546076,39.0369222963
6354,01,1961,Massachusetts,20.6,26.2,-71.7986394244,42.2533023991
6355,01,1961,Michigan,17.6,20.7,-85.4371669561,44.3506813109
6356,01,1961,Minnesota,9.4,9.8,-94.3090126515,46.3163329315
6357,01,1961,Mississippi,41.0,46.0,-89.6652136847,32.750866634
6358,01,1961,Missouri,29.4,31.2,-92.4774101578,38.3676131565
6359,01,1961,Montana,23.2,18.7,-109.645148622,47.0335364218
6360,01,1961,Nebraska,25.4,23.8,-99.8108090713,41.5271489603
6361,01,1961,Nevada,32.4,30.5,-116.65522549,39.3562373462
6362,01,1961,New Hampshire,14.0,19.4,-71.5775941473,43.6856317461
6363,01,1961,New Jersey,24.9,31.3,-74.6607541123,40.1844273633
6364,01,1961,New Mexico,31.0,34.0,-106.108388616,34.4213707591
6365,01,1961,New York,16.8,22.3,-75.5031182762,42.9403901101
6366,01,1961,North Carolina,35.6,40.7,-79.3723797543,35.5415341226
6367,01,1961,North Dakota,12.6,9.6,-100.469321077,47.446338517
6368,01,1961,Ohio,22.8,28.7,-82.7900611953,40.291452206
